scenario_id,predicted_capacity_kwh,installed_n_modules,installed_capacity_kwh,reference_n_modules,reference_capacity_kwh,excess_capacity_kwh,undersized,oversized,lpsp_target,verified_lpsp,reliability_pass,reference_lpsp,verified_renewable_share,reference_renewable_share,renewable_share_difference,verified_system_lcoe_eur_per_kwh,reference_system_lcoe_eur_per_kwh,extra_system_lcoe_eur_per_kwh,verified_cost_eur,reference_cost_eur,cost_difference_eur,verified_curtailed_kwh,reference_curtailed_kwh,curtailed_difference_kwh,verified_lpsp_battery_alone,reference_lpsp_battery_alone,lean_on_diesel_difference
3833,6061.9546,25,6250.0,25,6250.0,0.0,False,False,0.008556522007190814,0.0,True,0.0,0.6147528040304824,0.6147528040304824,0.0,0.3094505548367857,0.3094505548367857,0.0,1874385.7243447308,1874385.7243447308,0.0,248786.3209094971,248786.3209094971,0.0,0.38524719596951756,0.38524719596951756,0.0
3842,4004.7385,17,4250.0,16,4000.0,250.0,False,True,0.0054632433107232314,0.0,True,0.0,0.8540539767861718,0.8485465080763772,0.005507468709794572,0.27719227337561725,0.27695019943668947,0.00024207393892777818,785435.2182021086,784749.2921669874,685.9260351211997,1580828.5558463556,1597352.9718220015,-16524.415975645883,0.1459460232138282,0.15145349192362273,-0.005507468709794516
3849,5109.1514,21,5250.0,21,5250.0,0.0,False,False,0.004606372061292996,0.0,True,0.0,0.8647876926481636,0.8647876926481636,0.0,0.2566381247823105,0.2566381247823105,0.0,695870.0153951627,695870.0153951627,0.0,800331.7536598702,800331.7536598702,0.0,0.1352123073518364,0.1352123073518364,0.0
3853,7122.746,29,7250.0,28,7000.0,250.0,False,True,0.009147292578023603,0.0,True,0.0,0.7728856181924466,0.7696135994868771,0.0032720187055694794,0.2767947149565004,0.276709153236154,8.55617203463499e-05,1306996.530091552,1306592.5163385477,404.0137530043721,724588.9285310362,741688.6005092562,-17099.671978219994,0.22711438180755333,0.23038640051312284,-0.003272018705569507
3857,2337.0745,10,2500.0,8,2000.0,500.0,False,True,0.008425805997322566,0.0,True,0.0,0.6933950033720173,0.6773504944375373,0.016044508934480062,0.3319883036655681,0.33140164584447507,0.0005866578210930173,761813.9046947777,760467.7003843486,1346.2043104290497,1156512.4926298023,1196944.4822423928,-40431.98961259052,0.30660499662798274,0.3226495055624627,-0.01604450893447995
3860,2849.8025,12,3000.0,11,2750.0,250.0,False,True,0.009263916524943627,0.0,True,0.0,0.959677165168988,0.949816002842157,0.009861162326831097,0.25114336470950654,0.2510868988440999,5.646586540664078e-05,406982.0903017755,406890.58640733466,91.50389444082975,1718225.6418863332,1735585.8552945287,-17360.213408195414,0.040322834831012,0.0501839971578431,-0.009861162326831104
3862,599.2687,3,750.0,2,500.0,250.0,False,True,0.0042777794091117816,0.0,True,0.0,0.3568102132171773,0.35114474312580835,0.005665470091368974,0.37355667906920054,0.3732078482304984,0.00034883083870212994,1225727.9420411803,1224583.3454377726,1144.5966034077574,72887.6687478045,92176.0333103522,-19288.364562547693,0.6431897867828227,0.6488552568741917,-0.005665470091368974
3864,7444.502,30,7500.0,28,7000.0,500.0,False,True,0.0016389726914963765,0.0,True,0.0,0.9006061333690993,0.8912512732799839,0.009354860089115458,0.23075312371357862,0.23055492923621468,0.0001981944773639388,916243.1643952476,915456.2006818939,786.9637133537326,1260739.483403511,1302044.6326058195,-41305.149202308385,0.09939386663090065,0.10874872672001615,-0.0093548600891155
3866,3813.2507,16,4000.0,17,4250.0,-250.0,True,False,0.006241577480665228,0.0,True,0.0,0.7204273207849026,0.7249237044222978,-0.00449638363739524,0.30540475929231087,0.3052628425517096,0.0001419167406012667,980023.5089991605,979568.1076411986,455.401357961935,926124.012415301,910107.932860879,16016.07955442206,0.2795726792150974,0.27507629557770213,0.00449638363739524
3872,5564.4272,23,5750.0,23,5750.0,0.0,False,False,0.0035496507246007836,0.0,True,0.0,0.9325866413156295,0.9325866413156295,0.0,0.25302999701944534,0.25302999701944534,0.0,657755.2898635673,657755.2898635673,0.0,2040839.7662299054,2040839.7662299054,0.0,0.06741335868437053,0.06741335868437053,0.0
3882,1497.1852,6,1500.0,5,1250.0,250.0,False,True,0.008293840321330959,0.0,True,0.0,0.4192329179662869,0.41500567137752953,0.004227246588757394,0.3635018230022096,0.363499671972649,2.1510295606375074e-06,1917712.3013470022,1917700.95324477,11.348102232208475,277607.3068553816,301169.1591455785,-23561.852290196926,0.5807670820337131,0.5849943286224705,-0.004227246588757394
3898,2432.9363,10,2500.0,10,2500.0,0.0,False,False,0.008197430913119974,0.0,True,0.0,0.5500660523934366,0.5500660523934366,0.0,0.329300386983217,0.329300386983217,0.0,1474182.9647220452,1474182.9647220452,0.0,626832.905929367,626832.905929367,0.0,0.4499339476065633,0.4499339476065633,0.0
3899,2981.672,12,3000.0,12,3000.0,0.0,False,False,0.009033134289215594,0.0,True,0.0,0.9540302707442523,0.9540302707442523,0.0,0.26212882047965463,0.26212882047965463,0.0,427312.0169193328,427312.0169193328,0.0,1746819.419921917,1746819.419921917,0.0,0.0459697292557477,0.0459697292557477,0.0
3901,8710.849,35,8750.0,36,9000.0,-250.0,True,False,0.0010209251828487975,0.0,True,0.0,0.8395806918731311,0.8440842167948546,-0.004503524921723456,0.25555121172370737,0.2551077968827751,0.0004434148409322991,1073135.2173647995,1071273.1871341579,1862.0302306415979,690291.2521342906,670003.589229675,20287.66290461563,0.1604193081268689,0.15591578320514546,0.0045035249217234286
3911,5143.2314,21,5250.0,20,5000.0,250.0,False,True,0.0028498429317052043,0.0,True,0.0,0.9442466458589914,0.9387977439473636,0.005448901911627835,0.2676556384374625,0.26731717678394007,0.000338461653522415,767866.755870634,766895.7565171584,970.9993534756359,2700302.070136134,2717237.79184694,-16935.72171080578,0.05575335414100859,0.06120225605263641,-0.005448901911627821
3915,767.2113,4,1000.0,4,1000.0,0.0,False,False,0.001196971696318827,0.0,True,0.0,0.4503466306968228,0.4503466306968228,0.0,0.35498418409685784,0.35498418409685784,0.0,949760.2703081942,949760.2703081942,0.0,138331.13238710008,138331.13238710008,0.0,0.5496533693031772,0.5496533693031772,0.0
3918,6696.404,27,6750.0,27,6750.0,0.0,False,False,0.008194806683584965,0.0,True,0.0,0.8942040258227157,0.8942040258227157,0.0,0.22902047126550268,0.22902047126550268,0.0,873800.712927252,873800.712927252,0.0,1140088.1571973606,1140088.1571973606,0.0,0.1057959741772843,0.1057959741772843,0.0
3921,9461.35,38,9500.0,38,9500.0,0.0,False,False,0.0070776015608176035,0.0,True,0.0,0.8547647221471733,0.8547647221471733,0.0,0.24483239565939238,0.24483239565939238,0.0,1227831.405002044,1227831.405002044,0.0,910909.7780058153,910909.7780058153,0.0,0.1452352778528268,0.1452352778528268,0.0
3927,4455.954,18,4500.0,18,4500.0,0.0,False,False,0.009940319057919589,0.0,True,0.0,0.9572629220155442,0.9572629220155442,0.0,0.28915750921075745,0.28915750921075745,0.0,710258.5161654853,710258.5161654853,0.0,3228770.0572355124,3228770.0572355124,0.0,0.042737077984455835,0.042737077984455835,0.0
3928,3340.0017,14,3500.0,13,3250.0,250.0,False,True,0.005731287706734811,0.0,True,0.0,0.9574363507559718,0.9496855805024901,0.007750770253481698,0.3072235928973341,0.3070549794356004,0.00016861346173369096,601955.5192366106,601625.1481119486,330.37112466199324,2820930.9071916426,2837811.2668240257,-16880.3596323831,0.04256364924402825,0.05031441949750997,-0.007750770253481719
3945,3231.2278,13,3250.0,13,3250.0,0.0,False,False,0.0035484001523643505,0.0,True,0.0,0.9701572952291442,0.9701572952291442,0.0,0.30299109201567215,0.30299109201567215,0.0,569127.9343044882,569127.9343044882,0.0,3636498.0880854465,3636498.0880854465,0.0,0.029842704770855835,0.029842704770855835,0.0
3948,5526.6094,23,5750.0,23,5750.0,0.0,False,False,0.002543491680315979,0.0,True,0.0,0.8964720332472548,0.8964720332472548,0.0,0.2510077073273608,0.2510077073273608,0.0,786834.9168243853,786834.9168243853,0.0,1372963.1375060477,1372963.1375060477,0.0,0.10352796675274527,0.10352796675274527,0.0
3950,5128.577,21,5250.0,21,5250.0,0.0,False,False,0.0030037438062208155,0.0,True,0.0,0.9442007616482335,0.9442007616482335,0.0,0.24954151863738783,0.24954151863738783,0.0,693477.4059332325,693477.4059332325,0.0,2257151.5861991574,2257151.5861991574,0.0,0.0557992383517665,0.0557992383517665,0.0
3955,805.81305,4,1000.0,4,1000.0,0.0,False,False,0.006004603905524375,0.0,True,0.0,0.3758314354424187,0.3758314354424187,0.0,0.37438033165572876,0.37438033165572876,0.0,1540700.7703009683,1540700.7703009683,0.0,201722.80624769558,201722.80624769558,0.0,0.6241685645575813,0.6241685645575813,0.0
3968,5264.674,22,5500.0,21,5250.0,250.0,False,True,0.0033511953887973567,0.0,True,0.0,0.8326633401347602,0.8281146657764322,0.004548674358327953,0.2591117517840738,0.2583759124399469,0.0007358393441269095,804236.9714249321,801953.0564673848,2283.9149575473275,660173.6644536642,675428.0024769014,-15254.338023237186,0.16733665986523982,0.17188533422356775,-0.0045486743583279254
3970,4495.165,18,4500.0,17,4250.0,250.0,False,True,0.009788102953371625,0.0,True,0.0,0.7866656663403127,0.7816731580115522,0.004992508328760414,0.29059410480148345,0.2905371209748107,5.698382667274071e-05,878959.916248777,878787.5572824653,172.3589663116727,1048970.7986738905,1066156.855807466,-17186.057133575436,0.2133343336596874,0.21832684198844773,-0.004992508328760331
3975,3399.5845,14,3500.0,15,3750.0,-250.0,True,False,0.009366897653037554,0.0,True,0.0,0.6531979998283031,0.6582137563044235,-0.005015756476120403,0.311705669870794,0.3114625909453463,0.00024307892544772614,1021759.6602781685,1020962.8565485821,796.8037295864196,429604.61482125847,412073.180664079,17531.434157179494,0.34680200017169693,0.3417862436955765,0.005015756476120459
3979,4807.3633,20,5000.0,19,4750.0,250.0,False,True,0.0013900961782116195,0.0,True,0.0,0.7389187274736788,0.7343986859306548,0.004520041543023989,0.2834392875825993,0.2833568777756295,8.240980696977429e-05,932147.8603903527,931876.8389455233,271.02144482941367,254841.394887966,270737.20138988184,-15895.806501915853,0.26108127252632124,0.2656013140693451,-0.004520041543023878
3997,5278.013,22,5500.0,21,5250.0,250.0,False,True,0.006209792296476002,0.0,True,0.0,0.8975991697475761,0.8922033449113382,0.005395824836237906,0.26441977183076437,0.26440880069575834,1.097113500603264e-05,808336.4115746297,808302.8726004437,33.53897418605629,1710239.8940364996,1728680.4969805998,-18440.602944100276,0.10240083025242387,0.10779665508866182,-0.005395824836237947
4001,3347.741,14,3500.0,13,3250.0,250.0,False,True,0.003176974393658605,0.0,True,0.0,0.9488472962591834,0.9410031953808363,0.007844100878347082,0.27785837570175237,0.27746294261844195,0.0003954330833104147,534869.6272904614,534108.4296286872,761.197661774233,2063608.3410190055,2079484.653943413,-15876.312924407423,0.051152703740816624,0.058996804619163686,-0.007844100878347061
4011,4282.065,18,4500.0,18,4500.0,0.0,False,False,0.00835871181327641,0.0,True,0.0,0.8446771533291151,0.8446771533291151,0.0,0.27480801010697425,0.27480801010697425,0.0,755532.6513860915,755532.6513860915,0.0,1185661.6369206088,1185661.6369206088,0.0,0.15532284667088495,0.15532284667088495,0.0
4023,7928.84,32,8000.0,32,8000.0,0.0,False,False,0.005928039287222964,0.0,True,0.0,0.7623441997746684,0.7623441997746684,0.0,0.2785608748691287,0.2785608748691287,0.0,1491343.24941213,1491343.24941213,0.0,924998.3396529871,924998.3396529871,0.0,0.2376558002253316,0.2376558002253316,0.0
4035,3153.5745,13,3250.0,13,3250.0,0.0,False,False,0.003046832387547993,0.0,True,0.0,0.9467230596967905,0.9467230596967905,0.0,0.26576006719662426,0.26576006719662426,0.0,503595.45776741114,503595.45776741114,0.0,1892097.312571169,1892097.312571169,0.0,0.05327694030320951,0.05327694030320951,0.0
4038,4742.6055,19,4750.0,19,4750.0,0.0,False,False,0.006903139270485581,0.0,True,0.0,0.8418541719994815,0.8418541719994815,0.0,0.28407270403319357,0.28407270403319357,0.0,870550.7067155398,870550.7067155398,0.0,1602062.4058450332,1602062.4058450332,0.0,0.15814582800051843,0.15814582800051843,0.0
4053,2943.907,12,3000.0,12,3000.0,0.0,False,False,0.0024849709455894153,0.0,True,0.0,0.9236544564663559,0.9236544564663559,0.0,0.291976805438152,0.291976805438152,0.0,507975.0973586839,507975.0973586839,0.0,1794746.1161507186,1794746.1161507186,0.0,0.07634554353364408,0.07634554353364408,0.0
4054,2842.2131,12,3000.0,11,2750.0,250.0,False,True,0.0020204519597447623,0.0,True,0.0,0.5636587992353888,0.5580514940144163,0.005607305220972414,0.322900289946016,0.3227562879492975,0.00014400199671849023,1410167.5899960324,1409538.7056159624,628.884380070027,371234.7594864308,397597.8501874899,-26363.09070105909,0.4363412007646113,0.4419485059855837,-0.005607305220972414
4059,3272.4705,14,3500.0,13,3250.0,250.0,False,True,0.002578069120722004,0.0,True,0.0,0.5944387285767931,0.5903782361734216,0.004060492403371585,0.33034208451397634,0.3299309118419228,0.00041117267205353913,1141837.2360228319,1140416.0054579268,1421.2305649050977,109463.59121091371,124587.07594078388,-15123.484729870164,0.4055612714232068,0.40962176382657844,-0.0040604924033716405
4074,3624.8108,15,3750.0,15,3750.0,0.0,False,False,0.00999578114356281,0.0,True,0.0,0.9690173729033735,0.9690173729033735,0.0,0.3049680918711211,0.3049680918711211,0.0,570623.2640617243,570623.2640617243,0.0,3255311.547156669,3255311.547156669,0.0,0.03098262709662647,0.03098262709662647,0.0
4092,7898.621,32,8000.0,32,8000.0,0.0,False,False,0.0034930718134528194,0.0,True,0.0,0.7853562021697722,0.7853562021697722,0.0,0.2627702393984687,0.2627702393984687,0.0,1238471.1930405344,1238471.1930405344,0.0,397317.6446699114,397317.6446699114,0.0,0.21464379783022774,0.21464379783022774,0.0
4094,1642.1863,7,1750.0,7,1750.0,0.0,False,False,0.002678822311141249,0.0,True,0.0,0.41857417572626987,0.41857417572626987,0.0,0.36803641784210805,0.36803641784210805,0.0,2044514.49901229,2044514.49901229,0.0,209190.08184371184,209190.08184371184,0.0,0.5814258242737301,0.5814258242737301,0.0
4099,3033.91,13,3250.0,13,3250.0,0.0,False,False,0.0013668157220227961,0.0,True,0.0,0.6235113081667563,0.6235113081667563,0.0,0.31784461738353215,0.31784461738353215,0.0,823202.0964059294,823202.0964059294,0.0,60566.75428487002,60566.75428487002,0.0,0.37648869183324374,0.37648869183324374,0.0
4105,4342.1855,18,4500.0,18,4500.0,0.0,False,False,0.006221988813076784,0.0,True,0.0,0.7177797935758078,0.7177797935758078,0.0,0.2870453929818405,0.2870453929818405,0.0,973481.8933458194,973481.8933458194,0.0,299690.69262530236,299690.69262530236,0.0,0.2822202064241922,0.2822202064241922,0.0
4112,2998.652,12,3000.0,12,3000.0,0.0,False,False,0.002317796733569577,0.0,True,0.0,0.944236851663212,0.944236851663212,0.0,0.2752945868147795,0.2752945868147795,0.0,473773.7330161138,473773.7330161138,0.0,1860561.9546267197,1860561.9546267197,0.0,0.055763148336787915,0.055763148336787915,0.0
4118,4303.5015,18,4500.0,17,4250.0,250.0,False,True,0.003033971894620402,0.0,True,0.0,0.9581531800934415,0.9520781148887939,0.006075065204647623,0.297877774456988,0.2973892811271081,0.0004884933298798799,714391.9862025558,713220.4462284314,1171.5399741244037,3227736.446776754,3244229.632300091,-16493.185523336753,0.04184681990655845,0.04792188511120614,-0.006075065204647692
4120,2817.9697,12,3000.0,11,2750.0,250.0,False,True,0.0029858194773147995,0.0,True,0.0,0.9822100159325905,0.9740869077499934,0.008123108182597094,0.3490356529444748,0.34822178997350706,0.0008138629709677492,594571.3736745778,593184.9834289139,1386.3902456639335,4282249.288337449,4296623.497760869,-14374.20942342002,0.017789984067409538,0.02591309225000661,-0.008123108182597073
4148,2648.701,11,2750.0,12,3000.0,-250.0,True,False,0.002575892288936399,0.0,True,0.0,0.5141275739189055,0.5187684785084763,-0.004640904589570782,0.3368651423762201,0.3366434023801068,0.00022173999611330153,1775038.2909822445,1773869.8798460641,1168.4111361803953,318725.9485244748,291464.77202740486,27261.176497069944,0.4858724260810945,0.4812315214915237,0.004640904589570782
4153,4074.2656,17,4250.0,17,4250.0,0.0,False,False,0.009951485755510414,0.0,True,0.0,0.9122389499459336,0.9122389499459336,0.0,0.24507520750456716,0.24507520750456716,0.0,488275.1161213316,488275.1161213316,0.0,837152.2663365656,837152.2663365656,0.0,0.08776105005406647,0.08776105005406647,0.0
4154,1463.9814,6,1500.0,6,1500.0,0.0,False,False,0.005466021137639165,0.0,True,0.0,0.4630776827874228,0.4630776827874228,0.0,0.3505112161435078,0.3505112161435078,0.0,1564373.2265159062,1564373.2265159062,0.0,503050.94983315095,503050.94983315095,0.0,0.5369223172125772,0.5369223172125772,0.0
4174,4534.332,19,4750.0,19,4750.0,0.0,False,False,0.006190459714088381,0.0,True,0.0,0.9576960056195595,0.9576960056195595,0.0,0.25322132314252865,0.25322132314252865,0.0,662569.8915390924,662569.8915390924,0.0,2800167.134367857,2800167.134367857,0.0,0.04230399438044048,0.04230399438044048,0.0
4176,3362.266,14,3500.0,14,3500.0,0.0,False,False,0.006981301970683029,0.0,True,0.0,0.9055132878354637,0.9055132878354637,0.0,0.24914623369059682,0.24914623369059682,0.0,416889.70998102776,416889.70998102776,0.0,691543.5564321801,691543.5564321801,0.0,0.09448671216453625,0.09448671216453625,0.0
4181,3259.2424,14,3500.0,13,3250.0,250.0,False,True,0.0023271609663889636,0.0,True,0.0,0.9757291102241503,0.9684921732896659,0.007236936934484461,0.2772966905684315,0.27615532029629614,0.0011413702721353447,513796.74598792125,511681.92690880294,2114.819079118315,3164151.401856728,3178076.069059558,-13924.667202830315,0.024270889775849635,0.03150782671033419,-0.007236936934484555
4192,2601.4565,11,2750.0,11,2750.0,0.0,False,False,0.0026919363753031833,0.0,True,0.0,0.7140421048324556,0.7140421048324556,0.0,0.32505272340650765,0.32505272340650765,0.0,761691.2397944379,761691.2397944379,0.0,1138946.4704937332,1138946.4704937332,0.0,0.28595789516754444,0.28595789516754444,0.0
4209,2918.0886,12,3000.0,12,3000.0,0.0,False,False,0.002406080377230002,0.0,True,0.0,0.9744111643658867,0.9744111643658867,0.0,0.30761228252278505,0.30761228252278505,0.0,568955.6126964068,568955.6126964068,0.0,3517317.942686174,3517317.942686174,0.0,0.025588835634113297,0.025588835634113297,0.0
4212,7786.009,32,8000.0,31,7750.0,250.0,False,True,0.008652782839291828,0.0,True,0.0,0.89007303576479,0.8855908253922689,0.004482210372521167,0.24700809590000877,0.24681190870452943,0.0001961871954793415,930743.161734697,930003.9151527297,739.2465819672216,1092777.8250977418,1110969.4064943143,-18191.581396572525,0.10992696423521,0.11440917460773115,-0.004482210372521139
4215,4641.719,19,4750.0,18,4500.0,250.0,False,True,0.003319635278259181,0.0,True,0.0,0.794453769460265,0.7901900256366875,0.004263743823577526,0.2867080115765432,0.28639805454666545,0.00030995702987773877,906849.7060028922,905869.3202791989,980.3857236932963,957086.6272646401,971038.5083496389,-13951.881084998837,0.205546230539735,0.20980997436331247,-0.0042637438235774705
4222,9004.877,37,9250.0,37,9250.0,0.0,False,False,0.009487047208632804,0.0,True,0.0,0.8848506377214782,0.8848506377214782,0.0,0.2510193652512836,0.2510193652512836,0.0,1196796.2208312508,1196796.2208312508,0.0,1659959.738239182,1659959.738239182,0.0,0.11514936227852177,0.11514936227852177,0.0
4230,6780.373,28,7000.0,26,6500.0,500.0,False,True,0.0015830069871743957,0.0,True,0.0,0.9233369940535946,0.9125753249057045,0.010761669147890118,0.24102666038752102,0.2404334881143852,0.0005931722731358224,774707.9790321861,772801.4044972357,1906.5745349504286,1604895.0621468038,1643577.5448931856,-38682.48274638178,0.07666300594640543,0.08742467509429556,-0.010761669147890132
4231,2854.0747,12,3000.0,12,3000.0,0.0,False,False,0.009458735140521646,0.0,True,0.0,0.9773620425707518,0.9773620425707518,0.0,0.3505394728831733,0.3505394728831733,0.0,580424.5931353378,580424.5931353378,0.0,4196675.464349763,4196675.464349763,0.0,0.022637957429248286,0.022637957429248286,0.0
4245,2882.7517,12,3000.0,11,2750.0,250.0,False,True,0.008726485593953393,0.0,True,0.0,0.9703652240630468,0.960336308313766,0.010028915749280776,0.29218486996734083,0.2919724897377348,0.00021238022960601288,465912.6750610817,465574.01741287124,338.65764821047196,2533731.5705007687,2551068.6293487926,-17337.05884802388,0.02963477593695319,0.03966369168623391,-0.01002891574928072
4246,2726.784,11,2750.0,11,2750.0,0.0,False,False,0.006233620459812794,0.0,True,0.0,0.9767285136115499,0.9767285136115499,0.0,0.3467360911525228,0.3467360911525228,0.0,602848.2131075426,602848.2131075426,0.0,4009140.299596419,4009140.299596419,0.0,0.023271486388450155,0.023271486388450155,0.0
4247,3377.853,14,3500.0,13,3250.0,250.0,False,True,0.0028853070421074323,0.0,True,0.0,0.7681492109342476,0.762198280655898,0.0059509302783495865,0.2857508318501039,0.28513575983081646,0.0006150720192874548,703136.6478028956,701623.1625227338,1513.48528016184,700490.5672135686,716048.9374891033,-15558.37027553469,0.2318507890657524,0.23780171934410202,-0.005950930278349614
4253,3584.89,15,3750.0,15,3750.0,0.0,False,False,0.004861644393546749,0.0,True,0.0,0.8510189752248071,0.8510189752248071,0.0,0.2707054202059128,0.2707054202059128,0.0,553822.6572054833,553822.6572054833,0.0,757919.7338580893,757919.7338580893,0.0,0.14898102477519293,0.14898102477519293,0.0
4254,6865.361,28,7000.0,28,7000.0,0.0,False,False,0.006593054356952011,0.0,True,0.0,0.848129010928797,0.848129010928797,0.0,0.2461370682910148,0.2461370682910148,0.0,957734.84935805,957734.84935805,0.0,627366.3794786385,627366.3794786385,0.0,0.15187098907120303,0.15187098907120303,0.0
4258,2562.9482,11,2750.0,12,3000.0,-250.0,True,False,0.002146402108654799,0.0,True,0.0,0.5412286027299394,0.5468289646883746,-0.005600361958435163,0.3271983323827209,0.3271698261621453,2.850622057559704e-05,1345332.3787404883,1345215.1704978405,117.2082426478155,207117.9118835698,181732.3661901294,25385.545693440392,0.45877139727006055,0.4531710353116254,0.005600361958435163
4264,6869.5083,28,7000.0,28,7000.0,0.0,False,False,0.0017010378539735749,0.0,True,0.0,0.8402140475137525,0.8402140475137525,0.0,0.2526411617063303,0.2526411617063303,0.0,1083803.6688653443,1083803.6688653443,0.0,1017184.4407265942,1017184.4407265942,0.0,0.15978595248624752,0.15978595248624752,0.0
4273,3503.4363,15,3750.0,14,3500.0,250.0,False,True,0.0021695670447999804,0.0,True,0.0,0.946964216892602,0.9389772005797596,0.007987016312842377,0.236854888283183,0.23683681187706299,1.8076406120004496e-05,476618.3357815537,476581.9609924823,36.37478907138575,1474948.646699802,1492553.7011806457,-17605.05448084371,0.053035783107397975,0.06102279942024036,-0.007987016312842384
4274,4037.159,17,4250.0,17,4250.0,0.0,False,False,0.0040153777367776256,0.0,True,0.0,0.7637578334636658,0.7637578334636658,0.0,0.29967696339531996,0.29967696339531996,0.0,971950.1649590519,971950.1649590519,0.0,1319836.0216569772,1319836.0216569772,0.0,0.23624216653633426,0.23624216653633426,0.0
4279,2696.0671,11,2750.0,11,2750.0,0.0,False,False,0.004392440426313149,0.0,True,0.0,0.7383135049688284,0.7383135049688284,0.0,0.2875789207042261,0.2875789207042261,0.0,594302.9444195438,594302.9444195438,0.0,350705.6170187575,350705.6170187575,0.0,0.2616864950311716,0.2616864950311716,0.0
4281,5227.2734,21,5250.0,21,5250.0,0.0,False,False,0.005795173444548385,0.0,True,0.0,0.917250378150374,0.917250378150374,0.0,0.26097634419822524,0.26097634419822524,0.0,686572.9151342214,686572.9151342214,0.0,1619062.6613560768,1619062.6613560768,0.0,0.08274962184962596,0.08274962184962596,0.0
4310,3420.1606,14,3500.0,14,3500.0,0.0,False,False,0.008991117792907621,0.0,True,0.0,0.9135332044835283,0.9135332044835283,0.0,0.27097603486182426,0.27097603486182426,0.0,489212.29272101924,489212.29272101924,0.0,1263564.7370161167,1263564.7370161167,0.0,0.08646679551647173,0.08646679551647173,0.0
4315,3450.761,14,3500.0,13,3250.0,250.0,False,True,0.0072708120649885855,0.0,True,0.0,0.4637680111524849,0.459400841325898,0.004367169826586914,0.3517557598974293,0.3515205643055619,0.0002351955918674098,2119406.206293802,2117989.1008646195,1417.1054291822948,241770.0901607977,270812.7444790526,-29042.654318254907,0.5362319888475151,0.540599158674102,-0.004367169826586914
4324,4028.1997,17,4250.0,16,4000.0,250.0,False,True,0.0026702919654275625,0.0,True,0.0,0.9619125845409793,0.9556811766984997,0.006231407842479553,0.24769191585463662,0.2473822041288368,0.0003097117257998272,589710.6795270476,588973.3106401837,737.3688868638128,2537079.745113248,2553081.8130055424,-16002.067892294377,0.03808741545902078,0.04431882330150023,-0.006231407842479449
4327,7115.33,29,7250.0,28,7000.0,250.0,False,True,0.009784282011119583,0.0,True,0.0,0.9147500851020309,0.9096720009829637,0.005078084119067183,0.24426209350774794,0.24388932107466949,0.0003727724330784554,777396.4870660978,776210.0893905981,1186.3976754996693,1401258.6777889864,1418179.1225043929,-16920.444715406513,0.08524991489796903,0.09032799901703631,-0.00507808411906728
4334,5692.207,23,5750.0,23,5750.0,0.0,False,False,0.00397437156721081,0.0,True,0.0,0.9361453133394615,0.9361453133394615,0.0,0.23801957375687816,0.23801957375687816,0.0,674556.4691414413,674556.4691414413,0.0,1860410.212975406,1860410.212975406,0.0,0.06385468666053855,0.06385468666053855,0.0
4346,3744.9546,15,3750.0,15,3750.0,0.0,False,False,0.0061619043507330495,0.0,True,0.0,0.9493122362537905,0.9493122362537905,0.0,0.274747115413548,0.274747115413548,0.0,584462.1907122546,584462.1907122546,0.0,2377206.2983874157,2377206.2983874157,0.0,0.05068776374620959,0.05068776374620959,0.0
4353,4150.8657,17,4250.0,17,4250.0,0.0,False,False,0.004942753716107973,0.0,True,0.0,0.9616206553700642,0.9616206553700642,0.0,0.26042432070977817,0.26042432070977817,0.0,566646.7696421444,566646.7696421444,0.0,2732838.055491984,2732838.055491984,0.0,0.03837934462993571,0.03837934462993571,0.0
4359,693.0094,3,750.0,3,750.0,0.0,False,False,0.001592163638826638,0.0,True,0.0,0.2898678634735553,0.2898678634735553,0.0,0.39068424811694724,0.39068424811694724,0.0,2106108.123882554,2106108.123882554,0.0,50487.737856021864,50487.737856021864,0.0,0.7101321365264447,0.7101321365264447,0.0
4361,2023.057,9,2250.0,8,2000.0,250.0,False,True,0.0025224201444697947,0.0,True,0.0,0.7707957291928951,0.7614092631124144,0.00938646608048066,0.3024639419686574,0.3023893855233162,7.455644534121175e-05,491997.50142104074,491876.2255275112,121.27589352952782,761558.1377583364,777425.3618787974,-15867.224120461033,0.22920427080710498,0.23859073688758559,-0.009386466080480604
4369,3431.714,14,3500.0,14,3500.0,0.0,False,False,0.009574744863298235,0.0,True,0.0,0.967381933955516,0.967381933955516,0.0,0.3295835206708887,0.3295835206708887,0.0,630235.0568780384,630235.0568780384,0.0,3821928.2663093098,3821928.2663093098,0.0,0.03261806604448402,0.03261806604448402,0.0
4381,7124.4033,29,7250.0,28,7000.0,250.0,False,True,0.0019786257135659957,0.0,True,0.0,0.9166256721793242,0.9118232359535492,0.004802436225775031,0.2430215114418631,0.2429780552903004,4.3456151562704104e-05,885490.9022450495,885332.5622420306,158.34000301884953,1659085.7301118355,1678086.0985568417,-19000.3684450062,0.08337432782067575,0.0881767640464508,-0.004802436225775059
4395,2025.1877,9,2250.0,9,2250.0,0.0,False,False,0.008831552032797618,0.0,True,0.0,0.48675537416159387,0.48675537416159387,0.0,0.3406108321000286,0.3406108321000286,0.0,1639512.639301423,1639512.639301423,0.0,265940.15661129437,265940.15661129437,0.0,0.5132446258384061,0.5132446258384061,0.0
